,room_type,accommodates,bedrooms,beds,host_response_rate,latitude,longitude,number_of_reviews,review_scores_rating,bath_size,bath_type,price_log
6259,Private room,3,1.0,1.0,100,13.72218,100.51644,12,4.33,1.0,private bath,7.24422751560335
6260,Entire home/apt,4,2.0,2.0,99,13.71889,100.56318,88,4.77,2.5,bath,7.5595594960077
6261,Entire home/apt,4,2.0,3.0,100,13.74235,100.55602,20,4.95,2.0,bath,8.337827262447915
6262,Shared room,8,1.0,8.0,0,13.74188,100.50202,0,0.0,3.0,shared bath,8.476371196895983
6263,Shared room,1,1.0,1.0,100,13.75287,100.50319,0,0.0,5.0,shared bath,6.309918278226516
6264,Entire home/apt,10,4.0,8.0,100,13.74483,100.54932,13,4.31,4.0,bath,8.514389264083503
6265,Private room,6,1.0,1.0,0,13.74396,100.50332,0,0.0,3.0,bath,8.083328608786376
6266,Private room,6,1.0,6.0,0,13.74194,100.5027,0,0.0,3.0,shared bath,8.294049640102028
6267,Entire home/apt,6,3.0,4.0,100,13.72463,100.53163,43,4.56,2.5,bath,8.289790583181643
6268,Hotel room,2,1.0,1.0,0,13.71617,100.5895,5,4.8,1.0,private bath,6.492239835020471
6269,Entire home/apt,5,2.0,4.0,100,13.74271,100.54944,24,4.38,2.0,bath,7.859413154693583
6270,Shared room,1,1.0,1.0,100,13.75988,100.49826,0,0.0,5.0,shared bath,6.309918278226516
6271,Entire home/apt,2,1.0,1.0,0,13.73208,100.69747,0,0.0,1.0,bath,7.313220387090301
6272,Entire home/apt,2,1.0,1.0,0,13.72506,100.53126,41,4.85,1.5,bath,7.066466970136958
6273,Private room,2,1.0,1.0,100,13.74011,100.56567,11,4.91,1.0,private bath,6.897704943128636
6275,Shared room,2,1.0,1.0,0,13.78612,100.49136,0,0.0,1.0,shared bath,5.991464547107982
6276,Shared room,16,1.0,30.0,100,13.74761,100.52543,2,5.0,12.0,shared bath,6.214608098422191
6277,Private room,2,1.0,1.0,0,13.93573,100.56579,1,5.0,1.0,private bath,6.309918278226516
6278,Private room,2,1.0,1.0,100,13.80945,100.56634,11,4.73,1.0,private bath,7.484368643286131
6279,Hotel room,6,1.0,2.0,100,13.75592,100.56145,21,4.57,1.0,shared bath,7.223295679562314
6280,Private room,2,1.0,1.0,100,13.80945,100.56634,1,5.0,1.0,private bath,7.484368643286131
6281,Entire home/apt,2,1.0,1.0,0,13.73293,100.69412,0,0.0,1.0,bath,7.1308988302963465
6282,Entire home/apt,3,2.0,2.0,100,13.7184,100.52615,26,4.88,1.0,bath,7.908754738783246
6283,Entire home/apt,2,1.0,1.0,100,13.72265,100.52067,13,4.85,1.0,bath,7.86403565907245
6284,Entire home/apt,5,3.0,3.0,0,13.71022,100.44707,0,0.0,2.5,bath,7.495541943884256
6285,Shared room,1,1.0,1.0,100,13.7595,100.49723,25,4.68,8.0,shared bath,6.186208623900494
6286,Entire home/apt,2,1.0,1.0,0,13.75712,100.63989,0,0.0,1.0,bath,6.396929655216146
6287,Hotel room,2,1.0,1.0,100,13.72368,100.52008,0,0.0,1.0,private bath,7.81156848934518
6288,Private room,2,1.0,2.0,0,13.71854,100.53175,0,0.0,1.0,private bath,8.699514748210191
6289,Entire home/apt,2,1.0,1.0,0,13.74732,100.60468,0,0.0,1.0,bath,7.824046010856292
6290,Entire home/apt,2,1.0,1.0,100,13.7053,100.53543,32,5.0,1.0,bath,7.673223121121708
6292,Private room,2,1.0,2.0,90,13.7146,100.59119,0,0.0,2.0,bath,6.7912214627261855
6293,Entire home/apt,4,2.0,3.0,100,13.74502,100.54847,13,4.92,2.5,bath,8.170751423757535
6294,Entire home/apt,3,1.0,1.0,100,13.74439,100.58248,9,4.67,1.0,bath,7.313220387090301
6295,Entire home/apt,2,1.0,1.0,100,13.72393,100.5669,78,4.85,1.5,bath,7.449498005382849
6296,Entire home/apt,3,1.0,2.0,100,13.72826195,100.5680161,81,4.75,1.5,bath,7.382746449738912
6297,Entire home/apt,1,1.0,1.0,89,13.71071,100.45188,38,4.5,1.0,bath,6.476972362889683
6298,Entire home/apt,6,1.0,2.0,100,13.7564,100.56315,59,4.61,1.0,bath,7.2909747781429814
6299,Entire home/apt,4,2.0,3.0,100,13.74565,100.54862,19,4.89,2.0,bath,8.135639903354386
6300,Entire home/apt,2,1.0,1.0,0,13.75496,100.57234,0,0.0,1.0,bath,8.006367567650246
6301,Entire home/apt,2,1.0,1.0,100,13.73963,100.58961,44,4.75,1.5,bath,6.906754778648554
6302,Private room,2,1.0,1.0,100,13.89943,100.58708,8,4.88,1.0,shared bath,6.363028103540465
6303,Shared room,1,1.0,1.0,100,13.75763,100.49693,0,0.0,5.0,shared bath,6.309918278226516
6304,Entire home/apt,2,1.0,1.0,100,13.81849,100.53313,31,4.87,1.0,bath,6.621405651764134
6305,Private room,4,1.0,3.0,80,13.75446,100.53668,1,5.0,8.0,shared bath,7.478734825567875
6306,Entire home/apt,2,1.0,1.0,100,13.7264,100.56862,47,4.57,1.5,bath,6.802394763324311
6307,Private room,12,1.0,10.0,80,13.75257,100.5379,0,0.0,8.0,shared bath,8.565983355585669
6308,Private room,2,1.0,1.0,100,13.81298,100.71971,4,4.75,1.5,bath,6.745236349484363
6309,Private room,2,1.0,1.0,0,13.71618,100.59264,1,0.0,1.0,private bath,6.620073206530356
6310,Private room,2,1.0,1.0,0,13.74314,100.6341,0,0.0,1.0,private bath,6.727431724850855
6311,Private room,2,1.0,1.0,0,13.74389,100.63203,3,4.0,1.0,bath,6.727431724850855
6312,Entire home/apt,2,1.0,1.0,100,13.72026,100.57526,2,4.5,1.0,bath,8.699514748210191
6313,Entire home/apt,3,1.0,1.0,100,13.69901,100.53356,27,4.48,1.0,bath,7.081708586105575
6314,Private room,2,1.0,1.0,50,13.7777,100.54207,0,0.0,1.0,shared bath,6.903747257584598
6315,Entire home/apt,8,2.0,4.0,99,13.71966,100.56487,76,4.66,2.5,bath,7.566828479208331
6316,Entire home/apt,2,1.0,1.0,0,13.76063,100.65022,1,0.0,1.0,bath,5.857933154483459
6317,Hotel room,3,1.0,2.0,0,13.71567,100.58763,18,4.67,1.0,private bath,6.709304340258298
6318,Entire home/apt,4,1.0,3.0,100,13.73389,100.56231,130,4.95,1.0,bath,7.874358824729881
6319,Private room,3,1.0,2.0,0,13.71311,100.46722,0,0.0,1.0,private bath,6.907755278982137
6320,Private room,3,1.0,1.0,0,13.71293,100.46739,0,0.0,1.0,private bath,6.802394763324311
6321,Shared room,1,1.0,1.0,78,13.72195,100.50735,0,0.0,3.0,shared bath,5.799092654460526
6322,Hotel room,4,1.0,3.0,0,13.71529,100.58916,7,4.43,1.0,private bath,6.84587987526405
6323,Shared room,1,1.0,1.0,100,13.75942,100.49718,0,0.0,5.0,shared bath,6.309918278226516
6324,Private room,2,1.0,1.0,50,13.79275,100.48872,5,5.0,1.0,private bath,6.419994928147142
6325,Shared room,1,1.0,1.0,100,13.75894,100.49681,0,0.0,5.0,shared bath,6.309918278226516
6326,Entire home/apt,4,2.0,2.0,100,13.74751,100.55408,6,4.0,1.5,bath,7.495541943884256
6327,Entire home/apt,3,1.0,1.0,100,13.70103,100.5345,67,4.61,1.0,bath,6.897704943128636
6328,Shared room,1,1.0,1.0,100,13.75966,100.49721,0,0.0,5.0,shared bath,6.309918278226516
6329,Entire home/apt,2,1.0,1.0,100,13.73891,100.59021,13,4.85,1.0,bath,6.802394763324311
6330,Entire home/apt,4,2.0,3.0,100,13.74561,100.55345,3,4.0,1.5,bath,7.600902459542082
6331,Private room,4,1.0,4.0,100,13.71903,100.53909,11,4.82,1.0,private bath,6.396929655216146
6332,Shared room,1,1.0,1.0,100,13.75954,100.49881,0,0.0,5.0,shared bath,6.309918278226516
6333,Entire home/apt,2,1.0,1.0,100,13.73385,100.55714,76,4.83,1.0,bath,7.6290038896529575
6334,Entire home/apt,2,1.0,1.0,100,13.72963,100.5762,9,4.78,1.0,bath,7.010311867307229
6335,Shared room,1,1.0,1.0,100,13.75908,100.49696,0,0.0,5.0,shared bath,6.309918278226516
6336,Entire home/apt,4,2.0,2.0,100,13.74733,100.55262,6,4.17,1.5,bath,7.495541943884256
6337,Shared room,1,1.0,1.0,100,13.75785,100.49681,0,0.0,5.0,shared bath,6.309918278226516
6338,Private room,10,5.0,6.0,100,13.89768,100.58566,0,0.0,4.5,shared bath,7.807510042216193
6339,Private room,1,1.0,1.0,100,13.75409,100.48621,0,0.0,1.0,bath,6.429719478039138
6340,Entire home/apt,2,1.0,1.0,0,13.86522,100.61759,0,0.0,1.0,bath,6.769641976852503
6341,Shared room,1,1.0,1.0,100,13.75929,100.499,0,0.0,5.0,shared bath,6.309918278226516
6342,Shared room,1,1.0,1.0,100,13.75881,100.49904,0,0.0,5.0,shared bath,6.309918278226516
6343,Entire home/apt,3,1.0,1.0,100,13.73003,100.5152,51,4.92,1.0,bath,8.001689978099135
6344,Hotel room,2,1.0,1.0,100,13.72311,100.52161,3,5.0,1.0,private bath,7.45298232946546
6345,Entire home/apt,5,1.0,2.0,100,13.7008,100.53488,123,4.71,1.0,bath,7.432483807917119
6346,Entire home/apt,2,1.0,1.0,99,13.76377,100.64151,59,4.73,1.0,bath,6.380122536899765
6347,Entire home/apt,4,1.0,2.0,100,13.76344,100.64804,6,5.0,1.0,bath,6.1092475827643655
6348,Entire home/apt,8,2.0,4.0,99,13.71966,100.56447,63,4.86,2.5,bath,7.566828479208331
6349,Entire home/apt,2,1.0,1.0,83,13.72548,100.53186,31,4.77,1.0,bath,6.907755278982137
6350,Entire home/apt,4,3.0,3.0,0,13.68142,100.48117,0,0.0,2.0,bath,7.600902459542082
6351,Entire home/apt,3,2.0,2.0,100,13.7184,100.52615,16,4.81,1.0,bath,7.10002716662926
6352,Entire home/apt,2,1.0,1.0,100,13.71986,100.57559,61,4.62,1.5,bath,7.182352111885263
6353,Entire home/apt,2,1.0,1.0,0,13.77294,100.57862,4,5.0,1.5,bath,6.285998094508865
6354,Shared room,1,1.0,1.0,100,13.75946,100.49709,0,0.0,5.0,shared bath,6.309918278226516
6355,Hotel room,2,1.0,1.0,100,13.72225,100.5218,3,4.33,1.0,private bath,7.656337166430183
6356,Hotel room,2,1.0,1.0,100,13.72155,100.52161,2,5.0,1.0,private bath,7.761744984658913
6357,Private room,3,1.0,2.0,100,13.7555,100.53355,3,4.67,1.0,private bath,8.268731832117737
6358,Private room,1,1.0,1.0,100,13.7204,100.51814,0,0.0,1.0,shared bath,6.802394763324311
6359,Private room,1,1.0,1.0,100,13.72227,100.51959,0,0.0,1.0,bath,6.802394763324311
6360,Private room,1,1.0,1.0,100,13.72052,100.51915,1,5.0,1.0,bath,6.802394763324311
6361,Private room,2,1.0,2.0,100,13.72247,100.51894,1,5.0,1.0,private bath,7.495541943884256
6362,Entire home/apt,2,1.0,1.0,100,13.7351,100.55919,60,4.65,1.0,bath,7.6290038896529575
6363,Entire home/apt,2,1.0,1.0,0,13.74939,100.56884,0,0.0,1.0,bath,7.539027055823995
6364,Entire home/apt,3,1.0,2.0,78,13.72156,100.49489,22,4.59,1.5,bath,7.064759027791802
6365,Shared room,1,1.0,1.0,100,13.75795,100.49882,0,0.0,5.0,shared bath,6.309918278226516
6366,Hotel room,2,1.0,1.0,100,13.72338,100.51971,0,0.0,1.0,private bath,7.8567067930958405
6367,Shared room,1,1.0,1.0,100,13.75782,100.4988,0,0.0,5.0,shared bath,6.309918278226516
6368,Hotel room,2,1.0,1.0,100,13.72269344,100.520668,2,5.0,1.0,private bath,7.8567067930958405
6369,Entire home/apt,4,1.0,3.0,100,13.76702,100.54371,1,5.0,1.0,bath,7.282761179605593
6370,Shared room,1,1.0,1.0,100,13.7597,100.49879,0,0.0,5.0,shared bath,6.309918278226516
6371,Entire home/apt,4,1.0,2.0,100,13.7662,100.54559,4,5.0,1.0,bath,7.282761179605593
6372,Entire home/apt,2,1.0,2.0,0,13.70196,100.50584,38,4.87,1.5,bath,7.047517221357296
6373,Shared room,1,1.0,1.0,100,13.75767,100.49842,0,0.0,5.0,shared bath,6.309918278226516
6374,Entire home/apt,3,1.0,2.0,100,13.68518,100.6084,10,4.89,1.5,bath,6.551080335043404
6375,Private room,3,2.0,1.0,0,13.7065,100.63357,0,0.0,1.0,private bath,7.600902459542082
6376,Hotel room,2,1.0,1.0,0,13.71536,100.58741,4,4.5,1.0,private bath,6.492239835020471
6377,Entire home/apt,2,1.0,1.0,78,13.71992,100.49471,26,4.62,1.5,bath,7.170119543449628
6378,Shared room,10,1.0,10.0,80,13.75292,100.53797,3,5.0,8.0,shared bath,6.040254711277414
6379,Shared room,5,1.0,5.0,80,13.7544,100.53625,0,0.0,2.0,shared bath,6.3473892096560105
6380,Shared room,4,1.0,4.0,80,13.7528,100.53832,1,5.0,2.0,shared bath,6.371611847231857
6381,Shared room,1,1.0,1.0,100,13.75789,100.49889,0,0.0,5.0,shared bath,6.309918278226516
6382,Entire home/apt,6,2.0,3.0,100,13.72658,100.56676,28,4.79,2.0,bath,8.160518247477505
6383,Entire home/apt,3,1.0,2.0,50,13.7207,100.50564,10,4.9,1.0,bath,8.572817095164234
6384,Entire home/apt,1,1.0,1.0,0,13.65803,100.69423,0,0.0,1.0,bath,7.937374696163295
6385,Private room,2,1.0,1.0,0,13.76932,100.64009,0,0.0,1.0,private bath,6.536691597591305
6386,Entire home/apt,8,2.0,5.0,100,13.76501,100.54417,3,5.0,2.0,bath,7.975564658495202
6387,Shared room,1,1.0,1.0,100,13.7594,100.49669,0,0.0,5.0,shared bath,6.309918278226516
6388,Entire home/apt,8,2.0,5.0,100,13.76477,100.54412,4,5.0,2.0,bath,7.926602599181384
6389,Entire home/apt,8,2.0,4.0,100,13.76525,100.54366,0,0.0,2.0,bath,7.926602599181384
6390,Entire home/apt,10,3.0,5.0,100,13.75622,100.53227,152,4.86,2.0,bath,8.20685642839965
6391,Entire home/apt,4,1.0,2.0,100,13.76695,100.54557,3,5.0,1.0,bath,7.182352111885263
6392,Shared room,1,1.0,1.0,100,13.75757,100.49853,0,0.0,5.0,shared bath,6.309918278226516
6393,Entire home/apt,8,2.0,4.0,100,13.76485,100.54524,0,0.0,2.0,bath,7.875499292445208
6394,Private room,2,1.0,1.0,0,13.72521,100.52387,1,4.0,1.0,private bath,7.243512974665482
6395,Private room,3,1.0,1.0,0,13.72493,100.52502,0,0.0,1.0,bath,7.740229524763182
6396,Private room,2,1.0,2.0,0,13.72681,100.52388,1,4.0,1.0,bath,7.549082710812286
6397,Shared room,1,1.0,1.0,100,13.75956,100.49757,0,0.0,5.0,shared bath,6.309918278226516
6398,Hotel room,6,1.0,2.0,100,13.75786,100.56114,12,4.67,1.0,shared bath,7.1252830915107115
6399,Entire home/apt,12,3.0,7.0,100,13.76631,100.54541,1,5.0,3.0,bath,8.364973978438726
6400,Entire home/apt,2,1.0,1.0,0,13.75481,100.57624,0,0.0,1.0,bath,8.517193191416238
6402,Shared room,1,1.0,1.0,100,13.75781,100.49849,0,0.0,5.0,shared bath,6.309918278226516
6403,Hotel room,2,1.0,1.0,0,13.70188,100.51412,5,4.4,1.0,private bath,6.802394763324311
6405,Entire home/apt,4,1.0,1.0,100,13.75784,100.5614,67,4.61,1.0,bath,6.786716950605081
6407,Shared room,1,1.0,1.0,100,13.7577,100.49701,0,0.0,5.0,shared bath,6.309918278226516
6408,Entire home/apt,3,2.0,2.0,0,13.75552,100.57561,0,0.0,1.0,bath,8.66561319653451
6409,Private room,3,1.0,1.0,100,13.72132,100.76495,807,4.89,1.0,private bath,6.939253946041508
6410,Entire home/apt,2,1.0,1.0,100,13.73615,100.55699,60,4.7,1.0,bath,7.6290038896529575
6411,Shared room,1,1.0,1.0,100,13.75882,100.49881,0,0.0,5.0,shared bath,6.309918278226516
6412,Entire home/apt,6,2.0,3.0,100,13.78205,100.5712,17,4.53,2.0,bath,7.306531398939505
6413,Entire home/apt,4,2.0,2.0,40,13.6999,100.49978,0,0.0,2.5,bath,7.313220387090301
6414,Entire home/apt,3,1.0,1.0,0,13.78035,100.47695,0,0.0,1.0,bath,8.006367567650246
6415,Private room,2,1.0,1.0,100,13.80945,100.56634,1,4.0,1.0,private bath,7.484368643286131
6416,Private room,2,1.0,1.0,100,13.80945,100.56634,7,5.0,1.0,private bath,7.484368643286131
6417,Shared room,1,1.0,1.0,100,13.75764,100.49891,0,0.0,5.0,shared bath,6.309918278226516
6418,Shared room,8,1.0,6.0,0,13.80627,100.57801,0,0.0,3.0,shared bath,5.991464547107982
6419,Private room,2,1.0,1.0,100,13.78078,100.53972,22,4.45,1.0,private bath,7.254177846456518
6420,Private room,2,1.0,1.0,100,13.78078,100.53972,2,4.5,1.0,private bath,7.600902459542082
6421,Private room,2,1.0,2.0,100,13.79386,100.54883,1,4.0,1.0,private bath,6.856461984594587
6422,Shared room,1,1.0,1.0,100,13.75784,100.49685,0,0.0,5.0,shared bath,6.309918278226516
6423,Entire home/apt,3,1.0,1.0,0,13.75054,100.54284,31,4.84,1.0,bath,7.644440761556566
6424,Entire home/apt,2,1.0,1.0,100,13.74502,100.55881,74,4.8,1.0,bath,7.691656822810547
6425,Hotel room,8,1.0,8.0,99,13.74793,100.49704,1,5.0,2.0,shared bath,7.696212639346407
6426,Private room,2,1.0,1.0,100,13.78078,100.53972,3,4.67,1.0,shared bath,7.600902459542082
6428,Entire home/apt,2,1.0,1.0,0,13.68236,100.49737,1,2.0,1.0,bath,9.210340371976184
6429,Entire home/apt,2,1.0,1.0,0,13.82039,100.5294,0,0.0,1.0,bath,7.313220387090301
6430,Entire home/apt,2,1.0,1.0,0,13.72337,100.57809,0,0.0,1.0,bath,7.696212639346407
6431,Entire home/apt,3,1.0,2.0,78,13.71965,100.49466,43,4.65,1.0,bath,7.260522598089852
6432,Shared room,1,1.0,1.0,100,13.75886,100.49876,0,0.0,5.0,shared bath,6.309918278226516
6433,Hotel room,2,1.0,1.0,100,13.92492,100.5996,18,4.61,1.0,private bath,6.897704943128636
6434,Shared room,1,1.0,1.0,100,13.75793,100.49669,0,0.0,5.0,shared bath,6.309918278226516
6435,Entire home/apt,2,1.0,1.0,100,13.73445,100.55921,90,4.7,1.0,bath,7.6290038896529575
6436,Entire home/apt,5,2.0,2.0,0,13.7823,100.57308,57,4.82,1.5,bath,8.070906088787819
6437,Entire home/apt,4,1.0,1.0,100,13.75714,100.56331,60,4.85,1.0,bath,6.802394763324311
6438,Hotel room,6,1.0,2.0,100,13.75607,100.56322,27,4.7,1.0,shared bath,7.078341579557671
6439,Shared room,1,1.0,1.0,100,13.75908,100.49687,1,1.0,5.0,shared bath,6.309918278226516
6440,Entire home/apt,8,3.0,4.0,100,13.76042,100.56902,89,4.92,2.0,bath,7.554858521040676
6441,Private room,4,1.0,2.0,100,13.7744,100.52301,0,0.0,1.0,private bath,7.600902459542082
6442,Entire home/apt,2,1.0,1.0,100,13.73611,100.55735,34,4.62,1.0,bath,7.6290038896529575
6443,Entire home/apt,2,1.0,1.0,0,13.75578,100.57182,1,5.0,1.0,bath,8.294049640102028
6444,Shared room,1,1.0,1.0,100,13.75882,100.49694,0,0.0,5.0,shared bath,6.309918278226516
6445,Shared room,1,1.0,1.0,100,13.75953,100.49857,0,0.0,5.0,shared bath,6.309918278226516
6446,Private room,1,1.0,1.0,94,13.7517,100.53618,43,4.47,5.0,shared bath,6.380122536899765
6447,Private room,4,1.0,3.0,100,13.75048,100.53799,87,4.53,1.0,private bath,8.101980731853192
6448,Entire home/apt,2,1.0,1.0,0,13.72069,100.57705,18,4.61,1.0,bath,7.313220387090301
6449,Entire home/apt,2,1.0,1.0,0,13.65907,100.6102,0,0.0,1.0,bath,6.863803391452954
6450,Shared room,1,1.0,1.0,100,13.75752,100.49855,0,0.0,5.0,shared bath,6.309918278226516
6451,Entire home/apt,10,5.0,5.0,0,13.73754,100.58856,5,5.0,4.5,bath,8.294049640102028
6452,Entire home/apt,12,5.0,5.0,100,13.8016,100.55495,108,4.96,6.0,bath,8.88875674784872
6453,Shared room,1,1.0,1.0,100,13.75759,100.49898,0,0.0,5.0,shared bath,6.309918278226516
6454,Shared room,1,1.0,1.0,100,13.75893,100.49875,0,0.0,5.0,shared bath,6.309918278226516
6455,Entire home/apt,2,1.0,1.0,100,13.75061,100.5573,4,5.0,1.5,bath,7.332369205929062
6456,Entire home/apt,3,1.0,2.0,100,13.74026,100.56169,28,4.93,1.0,bath,7.789040401657477
6457,Entire home/apt,2,1.0,2.0,100,13.77322,100.48406,3,5.0,1.0,bath,6.897704943128636
6458,Entire home/apt,2,1.0,1.0,0,13.73247,100.69957,0,0.0,1.0,bath,8.517193191416238
6459,Hotel room,2,1.0,1.0,100,13.74075,100.58874,20,4.37,1.0,bath,6.786716950605081
6460,Shared room,1,1.0,1.0,100,13.75968,100.49853,0,0.0,5.0,shared bath,6.309918278226516
6461,Entire home/apt,6,3.0,3.0,100,13.75142,100.53504,12,4.4,2.0,bath,8.278428259199071
6462,Shared room,1,1.0,1.0,100,13.75754,100.49861,0,0.0,5.0,shared bath,6.309918278226516
6463,Entire home/apt,2,1.0,1.0,100,13.79772,100.55471,55,4.87,1.0,bath,6.659293919683638
6464,Entire home/apt,7,3.0,4.0,100,13.72476,100.52474,28,4.82,2.0,bath,8.109224953089955
6465,Entire home/apt,2,1.0,1.0,100,13.67204,100.60473,77,4.79,1.0,bath,6.790097235513905
6466,Private room,2,1.0,1.0,100,13.69517,100.52707,24,4.83,1.0,bath,6.9975959829819265
6467,Shared room,1,1.0,1.0,100,13.75743,100.49808,0,0.0,5.0,shared bath,6.309918278226516
6468,Entire home/apt,2,1.0,1.0,0,13.70244,100.50516,4,5.0,1.0,bath,7.003065458786462
6469,Shared room,1,1.0,1.0,100,13.75809,100.49868,0,0.0,5.0,shared bath,6.309918278226516
6470,Entire home/apt,2,1.0,1.0,100,13.73492,100.55368,4,4.75,1.0,bath,7.600902459542082
6471,Entire home/apt,2,1.0,1.0,100,13.70352,100.59382,3,4.67,1.0,bath,7.090076835776092
6472,Hotel room,3,1.0,1.0,100,13.75012,100.54567,43,4.42,1.0,private bath,7.2909747781429814
6473,Hotel room,2,1.0,1.0,100,13.7501,100.54565,122,4.25,1.0,private bath,7.075808863978387
6474,Hotel room,3,1.0,1.0,100,13.75006,100.54562,17,4.47,1.0,private bath,7.3758821482150125
6475,Entire home/apt,3,2.0,3.0,100,13.71172,100.59575,11,4.64,1.0,bath,7.438383530044307
6476,Private room,2,1.0,1.0,100,13.69614,100.60292,0,0.0,1.0,private bath,6.907755278982137
6477,Private room,4,2.0,2.0,0,13.72071,100.51608,1,5.0,1.0,private bath,7.600902459542082
6478,Hotel room,4,2.0,2.0,100,13.7332,100.56009,1,5.0,2.0,bath,9.19593714166544
6479,Private room,2,1.0,1.0,100,13.73225,100.56448,29,5.0,1.0,private bath,6.47543271670409
6480,Shared room,1,1.0,1.0,100,13.75777,100.49726,0,0.0,5.0,shared bath,6.309918278226516
6481,Private room,2,1.0,1.0,100,13.73112993,100.5649662,11,4.91,1.0,private bath,6.47543271670409
6482,Private room,4,2.0,2.0,0,13.76685,100.57983,0,0.0,2.0,bath,7.600902459542082
6483,Shared room,1,1.0,1.0,100,13.7575,100.49698,0,0.0,5.0,shared bath,6.309918278226516
6484,Entire home/apt,6,2.0,2.0,100,13.73871,100.55446,12,5.0,2.0,bath,8.556413904569519
6485,Shared room,1,1.0,4.0,100,13.72215,100.51947,0,0.0,1.0,shared bath,6.396929655216146
6486,Private room,2,1.0,1.0,0,13.76538,100.58233,0,0.0,1.0,private bath,6.7912214627261855
6487,Hotel room,2,1.0,2.0,100,13.75583,100.53148,11,4.91,1.0,private bath,7.7406644019172415
6488,Shared room,1,1.0,1.0,100,13.75929,100.4969,1,1.0,5.0,shared bath,6.309918278226516
6489,Shared room,1,1.0,1.0,100,13.75936,100.4969,0,0.0,5.0,shared bath,6.309918278226516
6490,Shared room,1,1.0,10.0,94,13.75198,100.53645,3,4.33,5.0,shared bath,5.857933154483459
6491,Private room,2,1.0,1.0,94,13.75392,100.53505,18,4.44,1.0,private bath,6.672032945461067
6492,Private room,5,1.0,2.0,100,13.75044,100.53801,89,4.62,1.0,private bath,7.940583827104244
6493,Entire home/apt,3,1.0,2.0,90,13.74303,100.56312,33,4.7,1.0,bath,7.003065458786462
6494,Entire home/apt,2,1.0,2.0,96,13.75242,100.5399,47,4.94,1.0,bath,7.395721608602045
6495,Entire home/apt,16,4.0,7.0,100,13.73043,100.59781,54,4.93,4.5,bath,8.129764445794171
6496,Private room,5,1.0,2.0,100,13.75048,100.53801,55,4.73,1.0,private bath,7.8961806086154915
6497,Private room,5,1.0,2.0,100,13.75046,100.538,77,4.62,1.0,private bath,7.7336835707759
6498,Private room,6,2.0,2.0,100,13.75049,100.53799,103,4.57,1.0,private bath,7.761744984658913
6499,Shared room,1,1.0,1.0,100,13.75899,100.49711,0,0.0,5.0,shared bath,6.309918278226516
6500,Entire home/apt,3,1.0,2.0,100,13.71497,100.59156,99,4.89,1.0,bath,7.305860032684009
6501,Shared room,1,1.0,1.0,100,13.75764,100.49741,0,0.0,5.0,shared bath,6.309918278226516
6502,Entire home/apt,14,3.0,8.0,100,13.74382,100.67323,3,5.0,5.0,bath,8.764521909518802
6503,Private room,2,1.0,1.0,71,13.70731,100.53488,1,5.0,1.0,private bath,6.745236349484363
6504,Entire home/apt,4,2.0,2.0,100,13.76044,100.56944,119,4.63,1.0,bath,7.713784616598755
